,,,,,,,,,,,,,,,,,,,,,,
Disaster,State,County,City,Zip Code,Valid Registrations,Average FEMA Inspected Damage,Total Inspected,Total Damage,No FEMA Inspected Damage,"FEMA Inspected Damage between $1 and $10,000","FEMA Inspected Damage between $10,001 and $20,000","FEMA Inspected Damage between $20,001 and $30,000","FEMA Inspected Damage > $30,000",Approved for FEMA Assistance,Total Approved IHP Amount,Repair/Replace Amount,Rental Amount,Other Needs Amount,"Approved between $1 and $10,000","Approved between $10,001 and $25,000","Approved between $25,001 and Max",Total Max Grants
1603,LA,Concordia (Parish),NEW ORLEANS,70115,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,Cumberland (County),HUBERT,28539,1,$0,1,$0,1,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1603,LA,East Baton Rouge (Parish),AVONDALE,70094,1,"$1,611",1,"$1,611",0,1,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1603,LA,East Baton Rouge (Parish),BAKER,70704,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,East Baton Rouge (Parish),BAKER,70714,"1,602","$1,051",1071,"$1,125,855",331,730,6,1,3,530,"$1,097,078","$275,281","$678,101","$143,697",523,6,1,1
1603,LA,East Baton Rouge (Parish),BATON ROUGE,10715,1,$737,1,$737,0,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,East Baton Rouge (Parish),BATON ROUGE,70280,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,East Baton Rouge (Parish),BATON ROUGE,70708,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,East Baton Rouge (Parish),BATON ROUGE,70714,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,East Baton Rouge (Parish),BATON ROUGE,70788,1,$178,1,$178,0,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,East Baton Rouge (Parish),BATON ROUGE,70801,7,$0,3,$0,3,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1603,LA,East Baton Rouge (Parish),BATON ROUGE,70802,"1,950",$693,1408,"$976,323",394,"1,009",5,0,0,729,"$1,471,695","$374,433","$885,221","$212,041",726,3,0,0
1603,LA,East Baton Rouge (Parish),BATON ROUGE,70804,2,$0,2,$0,2,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1603,LA,East Baton Rouge (Parish),BATON ROUGE,70805,"2,718",$776,1921,"$1,489,907",522,"1,387",11,0,1,1019,"$2,131,898","$539,653","$1,329,229","$263,016","1,008",11,0,0
1603,LA,East Baton Rouge (Parish),BATON ROUGE,70806,728,$748,472,"$353,031",154,315,3,0,0,276,"$524,096","$125,143","$319,580","$79,374",275,1,0,0
1603,LA,East Baton Rouge (Parish),BATON ROUGE,70807,"1,534",$839,1134,"$951,044",271,858,5,0,0,602,"$1,312,711","$370,900","$764,864","$176,947",594,7,1,1
1603,LA,East Baton Rouge (Parish),BATON ROUGE,70808,501,"$1,117",334,"$373,100",106,224,2,1,1,187,"$295,779","$60,210","$167,106","$68,463",186,1,0,0
1603,LA,East Baton Rouge (Parish),BATON ROUGE,70809,449,$630,286,"$180,152",82,204,0,0,0,187,"$227,713","$14,262","$101,838","$111,613",187,0,0,0
1603,LA,East Baton Rouge (Parish),BATON ROUGE,70810,"1,209",$406,731,"$296,837",279,451,1,0,0,316,"$466,985","$47,472","$333,608","$85,905",316,0,0,0
1603,LA,East Baton Rouge (Parish),BATON ROUGE,70811,"1,429",$516,940,"$485,260",335,603,2,0,0,407,"$750,136","$124,947","$539,379","$85,810",405,2,0,0
1603,LA,East Baton Rouge (Parish),BATON ROUGE,70812,"1,427",$596,974,"$580,421",246,725,2,1,0,527,"$992,859","$131,075","$750,518","$111,266",526,1,0,0
1603,LA,East Baton Rouge (Parish),BATON ROUGE,70813,4,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,East Baton Rouge (Parish),BATON ROUGE,70814,"1,549",$402,956,"$384,538",304,649,2,0,0,459,"$766,678","$70,962","$579,444","$116,272",458,1,0,0
1603,LA,East Baton Rouge (Parish),BATON ROUGE,70815,"1,192",$592,742,"$439,276",309,431,1,0,1,377,"$643,152","$101,052","$423,227","$118,873",376,1,0,0
1603,LA,East Baton Rouge (Parish),BATON ROUGE,70816,872,$816,520,"$424,242",206,312,1,0,1,239,"$370,697","$67,811","$213,262","$89,623",238,1,0,0
1603,LA,East Baton Rouge (Parish),BATON ROUGE,70817,919,$562,541,"$304,240",160,381,0,0,0,286,"$384,264","$40,386","$204,247","$139,631",286,0,0,0
1603,LA,East Baton Rouge (Parish),BATON ROUGE,70818,467,"$1,145",324,"$370,993",90,233,0,0,1,221,"$304,814","$57,672","$102,816","$144,325",219,1,1,1
1603,LA,East Baton Rouge (Parish),BATON ROUGE,70819,400,$638,255,"$162,642",72,182,1,0,0,147,"$246,218","$22,978","$159,532","$63,708",145,2,0,0
1603,LA,East Baton Rouge (Parish),BATON ROUGE,70820,135,$688,82,"$56,397",23,59,0,0,0,38,"$73,932","$16,350","$51,942","$5,639",37,1,0,0
1603,LA,East Baton Rouge (Parish),BATON ROUGE,70821,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,East Baton Rouge (Parish),BATON ROUGE,70822,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,East Baton Rouge (Parish),BATON ROUGE,70826,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,East Baton Rouge (Parish),BATON ROUGE,70835,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,East Baton Rouge (Parish),BATON ROUGE,70863,1,$0,1,$0,1,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1603,LA,East Baton Rouge (Parish),BATON ROUGE,70874,2,$0,2,$0,2,0,0,0,0,2,"$4,000",$0,"$4,000",$0,2,0,0,0
1603,LA,East Baton Rouge (Parish),BATON ROUGE,70884,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,East Baton Rouge (Parish),BATON ROUGE,70892,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,East Baton Rouge (Parish),BATON ROUGE,70896,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,East Baton Rouge (Parish),BATON ROUGE,79805,1,$255,1,$255,0,1,0,0,0,1,"$1,824",$255,"$1,569",$0,1,0,0,0
1603,LA,East Baton Rouge (Parish),BATON ROUGE,,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,East Baton Rouge (Parish),BATONROUGE,70819,1,$528,1,$528,0,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,East Baton Rouge (Parish),BEECH STREET,70805,1,"$1,034",1,"$1,034",0,1,0,0,0,1,"$1,034",$243,$0,$791,1,0,0,0
1603,LA,East Baton Rouge (Parish),BOGALUSA,70427,1,$0,1,$0,1,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1603,LA,East Baton Rouge (Parish),BRIDGE CITY,70094,1,"$15,090",1,"$15,090",0,0,1,0,0,1,"$22,916","$3,445","$8,677","$10,795",0,1,0,0
1603,LA,East Baton Rouge (Parish),CLINTON,70722,10,$454,10,"$4,539",4,6,0,0,0,7,"$7,711","$1,122","$4,000","$2,589",7,0,0,0
1603,LA,East Baton Rouge (Parish),DENHAM SPRINGS,70726,2,$0,2,$0,2,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,East Baton Rouge (Parish),EAST BATON ROUGE,70805,1,$186,1,$186,0,1,0,0,0,1,"$2,186",$186,"$2,000",$0,1,0,0,0
1603,LA,East Baton Rouge (Parish),ETHEL,70730,1,"$1,264",1,"$1,264",0,1,0,0,0,1,"$2,752",$0,"$2,000",$752,1,0,0,0
1603,LA,East Baton Rouge (Parish),GREENSBURG,70441,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,East Baton Rouge (Parish),GREENWELL SPRINGS,18005,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,East Baton Rouge (Parish),GREENWELL SPRINGS,70739,605,$753,434,"$326,966",120,312,1,1,0,284,"$392,227","$58,169","$149,900","$184,158",282,2,0,0
1603,LA,East Baton Rouge (Parish),GREENWELL SPRS,70722,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,East Baton Rouge (Parish),GREENWEL SPGS,70739,1,"$1,006",1,"$1,006",0,1,0,0,0,1,"$1,006",$0,$0,"$1,006",1,0,0,0
1603,LA,East Baton Rouge (Parish),JACKSON,70748,6,$396,2,$791,1,1,0,0,0,1,$791,$0,$0,$791,1,0,0,0
1603,LA,East Baton Rouge (Parish),KENNER,70062,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,East Baton Rouge (Parish),KENNER,70065,1,"$1,944",1,"$1,944",0,1,0,0,0,1,"$4,358",$0,"$4,358",$0,1,0,0,0
1603,LA,East Baton Rouge (Parish),KENTWOOD,70444,1,"$2,139",1,"$2,139",0,1,0,0,0,1,"$2,139","$1,133",$0,"$1,006",1,0,0,0
1603,LA,East Baton Rouge (Parish),MANDEVILLE,70448,1,"$15,028",1,"$15,028",0,0,1,0,0,1,"$18,193","$5,200","$3,165","$9,828",0,1,0,0
1603,LA,East Baton Rouge (Parish),MARRERO,70072,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,East Baton Rouge (Parish),METAIRIE,70002,1,"$12,315",1,"$12,315",0,0,1,0,0,1,"$6,769","$5,200","$1,569",$0,1,0,0,0
1603,LA,East Baton Rouge (Parish),METAIRIE,70003,1,"$1,472",1,"$1,472",0,1,0,0,0,1,"$3,472",$628,"$2,000",$843,1,0,0,0
1603,LA,East Baton Rouge (Parish),METAIRIE,70005,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,East Baton Rouge (Parish),NEW ORLEANS,70115,1,"$3,263",1,"$3,263",0,1,0,0,0,1,"$4,160",$0,"$4,160",$0,1,0,0,0
1603,LA,East Baton Rouge (Parish),NEW ORLEANS,70117,1,$0,1,$0,1,0,0,0,0,1,$791,$0,$791,$0,1,0,0,0
1603,LA,East Baton Rouge (Parish),NEW ORLEANS,70119,1,"$140,781",1,"$140,781",0,0,0,0,1,1,"$26,200","$5,200","$21,000",$0,0,0,1,1
1603,LA,East Baton Rouge (Parish),NEW ORLEANS,70126,2,"$9,415",2,"$18,831",1,0,1,0,0,1,"$1,569",$0,"$1,569",$0,1,0,0,0
1603,LA,East Baton Rouge (Parish),NEW ORLEANS,70127,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,East Baton Rouge (Parish),NEW ORLEANS,70128,1,$201,1,$201,0,1,0,0,0,1,"$2,523",$0,"$2,523",$0,1,0,0,0
1603,LA,East Baton Rouge (Parish),NEW ORLEANS,70148,1,$0,1,$0,1,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1603,LA,East Baton Rouge (Parish),NEW ORLEANS,70911,1,$0,1,$0,1,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1603,LA,East Baton Rouge (Parish),PRIDE,70070,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,East Baton Rouge (Parish),PRIDE,70770,179,$909,130,"$118,118",42,86,2,0,0,66,"$88,307","$21,742","$31,648","$34,917",66,0,0,0
1603,LA,East Baton Rouge (Parish),RESERVE,70884,1,$0,1,$0,1,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1603,LA,East Baton Rouge (Parish),SLAUGHTER,70777,28,$630,21,"$13,237",8,13,0,0,0,13,"$30,781","$7,244","$19,942","$3,595",13,0,0,0
1603,LA,East Baton Rouge (Parish),ZACHARY,70600,1,$36,1,$36,0,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,East Baton Rouge (Parish),ZACHARY,70791,"1,322",$932,958,"$892,726",285,669,2,1,1,489,"$982,610","$325,836","$444,827","$211,946",485,4,0,0
1603,LA,East Feliciana (Parish),AMITE,70422,1,$588,1,$588,0,1,0,0,0,1,"$1,683",$588,"$1,095",$0,1,0,0,0
1603,LA,East Feliciana (Parish),BATON ROUGE,70807,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,East Feliciana (Parish),BATON ROUGE,70815,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,East Feliciana (Parish),CINTON,70722,1,"$2,216",1,"$2,216",0,1,0,0,0,1,"$5,311","$1,168","$3,095","$1,048",1,0,0,0
1603,LA,East Feliciana (Parish),CLINTON,70722,790,"$1,413",622,"$879,189",251,367,2,1,1,399,"$675,555","$156,046","$348,694","$170,815",398,1,0,0
1603,LA,East Feliciana (Parish),ETHEL,70730,447,"$1,075",356,"$382,546",98,257,0,1,0,214,"$490,502","$137,613","$259,636","$93,253",214,0,0,0
1603,LA,East Feliciana (Parish),GREENSBURG,70441,1,"$1,508",1,"$1,508",0,1,0,0,0,1,"$2,791",$0,"$2,000",$791,1,0,0,0
1603,LA,East Feliciana (Parish),JACKSON,70748,464,$859,366,"$314,564",84,282,0,0,0,239,"$546,761","$173,089","$326,795","$46,878",239,0,0,0
1603,LA,East Feliciana (Parish),NORWOOD,70761,131,"$1,600",104,"$166,409",26,77,0,0,1,66,"$148,557","$38,611","$70,091","$39,855",65,1,0,0
1603,LA,East Feliciana (Parish),PRAIRIEVILLE,70769,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,East Feliciana (Parish),SLAUGHTER,70777,310,"$1,093",254,"$277,539",61,193,0,0,0,158,"$360,857","$124,845","$180,622","$55,389",157,1,0,0
1603,LA,East Feliciana (Parish),WAKEFIELD,70784,1,"$3,655",1,"$3,655",0,1,0,0,0,1,"$3,655","$3,051",$0,$603,1,0,0,0
1603,LA,East Feliciana (Parish),WILSON,70789,131,$945,105,"$99,224",45,59,1,0,0,54,"$135,841","$41,673","$68,663","$25,505",53,1,0,0
1603,LA,East Feliciana (Parish),ZACHARY,70791,3,$275,3,$826,1,2,0,0,0,1,$791,$0,$0,$791,1,0,0,0
1603,LA,Franklin (Parish),MANDEVILLE,70471,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,Iberia (Parish),JEANERETTE,70544,136,"$3,079",125,"$384,865",40,75,6,2,2,76,"$370,168","$148,617","$122,573","$98,978",67,7,2,2
1603,LA,Iberia (Parish),LOREAUVILLE,70552,6,$85,6,$508,5,1,0,0,0,2,"$2,508",$508,"$2,000",$0,2,0,0,0
1603,LA,Iberia (Parish),LYDIA,70569,3,$0,3,$0,3,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1603,LA,Iberia (Parish),MARRERO,70072,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,Iberia (Parish),NEW IBERIA,70560,367,"$11,293",311,"$3,512,102",117,138,29,9,18,239,"$1,416,934","$492,100","$495,706","$429,128",202,29,8,6
1603,LA,Iberia (Parish),NEW IBERIA,70562,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,Iberia (Parish),NEW IBERIA,70563,52,"$3,137",36,"$112,935",11,21,3,1,0,27,"$113,620","$26,990","$40,386","$46,244",24,3,0,0
1603,LA,Iberia (Parish),SAINT MARTINVILLE,70582,2,"$17,097",2,"$34,194",0,0,1,1,0,2,"$35,768","$10,400","$3,734","$21,634",0,2,0,0
1603,LA,Iberville (Parish),ABBLEVILE,31450,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,Iberville (Parish),ADDIS,70710,2,$536,2,"$1,072",0,2,0,0,0,2,"$6,361",$124,"$5,686",$551,2,0,0,0
1603,LA,Iberville (Parish),BAYOU GOULA,70716,14,$756,11,"$8,315",5,6,0,0,0,4,"$10,618","$4,618","$6,000",$0,4,0,0,0
1603,LA,Iberville (Parish),BAYOU GOULA,70788,62,"$3,929",53,"$208,241",13,38,0,0,2,33,"$143,195","$67,691","$49,262","$26,242",30,3,0,0
1603,LA,Iberville (Parish),BAYOU PIGEON,70765,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,Iberville (Parish),CARVILLE,70721,77,"$1,071",62,"$66,376",16,46,0,0,0,42,"$89,611","$38,790","$35,315","$15,506",42,0,0,0
1603,LA,Iberville (Parish),CHALMETTE,70043,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,Iberville (Parish),COVINGTON,70433,1,$485,1,$485,0,1,0,0,0,1,"$4,358",$0,"$4,358",$0,1,0,0,0
1603,LA,Iberville (Parish),DENHAM SPRINGS,70706,1,$791,1,$791,0,1,0,0,0,1,$791,$0,$0,$791,1,0,0,0
1603,LA,Iberville (Parish),GROSSE TETE,70740,72,$818,56,"$45,801",17,39,0,0,0,38,"$62,296","$29,760","$22,280","$10,257",38,0,0,0
1603,LA,Iberville (Parish),HARVEY,70058,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,Iberville (Parish),IBERVILLE,70776,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,Iberville (Parish),MARINGOUIN,70757,261,$837,204,"$170,782",40,163,1,0,0,146,"$269,434","$74,294","$160,539","$34,601",144,2,0,0
1603,LA,Iberville (Parish),MARRERO,70072,2,$0,1,$0,1,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1603,LA,Iberville (Parish),METAIRIE,70001,1,"$7,821",1,"$7,821",0,1,0,0,0,1,"$3,245",$0,"$3,245",$0,1,0,0,0
1603,LA,Iberville (Parish),METAIRIE,70006,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,Iberville (Parish),NEW IBERIA,70560,1,$0,1,$0,1,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1603,LA,Iberville (Parish),New Orlean,70122,1,$0,1,$0,1,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1603,LA,Iberville (Parish),NEW ORLEANS,70118,2,$294,2,$587,1,1,0,0,0,1,"$4,358",$0,"$4,358",$0,1,0,0,0
1603,LA,Iberville (Parish),NEW ORLEANS,70128,1,"$4,492",1,"$4,492",0,1,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1603,LA,Iberville (Parish),PLAQUEMINE,70764,"1,600","$1,258",1179,"$1,483,723",302,865,5,2,5,722,"$1,713,261","$663,631","$814,564","$235,066",712,9,1,0
1603,LA,Iberville (Parish),PLAQUEMINE,70765,5,$65,3,$196,2,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,Iberville (Parish),PLAQUMINE,70864,1,$0,1,$0,1,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1603,LA,Iberville (Parish),RACELAND,70394,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,Iberville (Parish),ROSEDALE,70772,47,$887,39,"$34,594",12,27,0,0,0,20,"$41,773","$19,157","$19,836","$2,780",20,0,0,0
1603,LA,Iberville (Parish),SAINT GABRIEL,70776,253,"$1,928",185,"$356,715",51,129,2,1,2,100,"$246,732","$84,417","$130,083","$32,232",98,1,1,1
1603,LA,Iberville (Parish),SLIDELL,70461,1,"$21,262",1,"$21,262",0,0,0,1,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1603,LA,Iberville (Parish),ST GABRIEL,70776,2,$756,2,"$1,512",0,2,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1603,LA,Iberville (Parish),SUNSHINE,70780,138,$855,111,"$94,876",24,87,0,0,0,67,"$113,899","$21,536","$62,350","$30,013",67,0,0,0
1603,LA,Iberville (Parish),VIOLET,70092,1,$0,1,$0,1,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1603,LA,Iberville (Parish),WHITE CASTLE,70788,465,"$1,735",352,"$610,674",76,272,3,0,1,222,"$638,996","$232,827","$264,311","$141,858",219,2,1,0
1603,LA,Jackson (Parish),DESTREHAN,70047,1,$0,1,$0,1,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1603,LA,Jefferson (County),BAY ST LOUIS,39520,1,"$6,414",1,"$6,414",0,1,0,0,0,1,"$7,815","$5,200","$1,824",$791,1,0,0,0
1603,LA,Jefferson Davis (Parish),ELTON,70532,2,$0,2,$0,2,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1603,LA,Jefferson Davis (Parish),GRETNA,70053,1,$484,1,$484,0,1,0,0,0,1,"$2,484",$484,"$2,000",$0,1,0,0,0
1603,LA,Jefferson Davis (Parish),GRETNA,70056,1,"$6,918",1,"$6,918",0,1,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1603,LA,Jefferson Davis (Parish),HARVEY,70058,1,$0,1,$0,1,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1603,LA,Jefferson Davis (Parish),IOWA,70647,2,$0,2,$0,2,0,0,0,0,1,"$2,151",$0,"$2,000",$151,1,0,0,0
1603,LA,Jefferson Davis (Parish),JENNINGS,70546,21,$110,12,"$1,317",10,2,0,0,0,8,"$16,000",$0,"$16,000",$0,8,0,0,0
1603,LA,Jefferson Davis (Parish),KENNER,70065,4,"$3,894",3,"$11,683",1,2,0,0,0,3,"$12,641","$1,274","$9,042","$2,325",3,0,0,0
1603,LA,Jefferson Davis (Parish),LAKE ARTHUR,70549,7,$918,7,"$6,424",4,3,0,0,0,2,"$4,000",$0,"$4,000",$0,2,0,0,0
1603,LA,Jefferson Davis (Parish),LIVINGSTON,70754,1,$356,1,$356,0,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,Jefferson Davis (Parish),MARRERO,70072,2,$286,2,$573,1,1,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1603,LA,Jefferson Davis (Parish),METAIRIE,70003,1,"$4,032",1,"$4,032",0,1,0,0,0,1,"$5,078","$3,078","$2,000",$0,1,0,0,0
1603,LA,Jefferson Davis (Parish),NEW ORLEANS,70123,2,$642,2,"$1,283",1,1,0,0,0,2,"$4,000",$0,"$4,000",$0,2,0,0,0
1603,LA,Jefferson Davis (Parish),RIVER RIDGE,70123,1,$0,1,$0,1,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1603,LA,Jefferson Davis (Parish),ROANOKE,70581,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,Jefferson Davis (Parish),SLIDELL,70460,1,"$8,404",1,"$8,404",0,1,0,0,0,1,$791,$0,$0,$791,1,0,0,0
1603,LA,Jefferson Davis (Parish),WELSH,70591,12,$716,8,"$5,730",7,1,0,0,0,7,"$12,563",$0,"$12,563",$0,7,0,0,0
1603,LA,Jefferson Davis (Parish),WESTWEGO,70094,1,"$4,014",1,"$4,014",0,1,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1603,LA,Jefferson (Parish),1KENNER,70065,1,"$3,257",1,"$3,257",0,1,0,0,0,1,"$4,358",$0,"$4,358",$0,1,0,0,0
1603,LA,Jefferson (Parish),905 - 1/2 WESTWEGO APT A,70094,1,"$4,677",1,"$4,677",0,1,0,0,0,1,"$9,035","$3,020","$4,358","$1,657",1,0,0,0
1603,LA,Jefferson (Parish),9 MILE POINT,70097,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,Jefferson (Parish),ALGIERS,70114,1,$588,1,$588,0,1,0,0,0,1,"$4,358",$0,"$4,358",$0,1,0,0,0
1603,LA,Jefferson (Parish),ARABI,70032,2,$0,2,$0,2,0,0,0,0,1,"$26,200",$0,"$26,200",$0,0,0,1,1
1603,LA,Jefferson (Parish),AVENDALE,70094,1,$594,1,$594,0,1,0,0,0,1,"$4,358",$0,"$4,358",$0,1,0,0,0
1603,LA,Jefferson (Parish),AVONDALE,70094,900,"$2,378",660,"$1,569,577",173,462,22,1,2,722,"$3,423,258","$281,671","$2,886,887","$254,700",691,27,4,4
1603,LA,Jefferson (Parish),BAKER,70719,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,Jefferson (Parish),BARATARIA,70036,548,"$8,582",364,"$3,123,756",83,235,19,5,22,398,"$2,201,170","$424,951","$1,490,086","$286,134",358,33,7,6
1603,LA,Jefferson (Parish),BATON ROUGE,70805,2,"$5,461",2,"$10,923",1,0,1,0,0,1,"$7,706","$4,079","$2,000","$1,627",1,0,0,0
1603,LA,Jefferson (Parish),BATON ROUGE,70810,1,"$1,546",1,"$1,546",0,1,0,0,0,1,"$4,138",$753,"$2,592",$793,1,0,0,0
1603,LA,Jefferson (Parish),BATON ROUGE ,70814,1,$0,1,$0,1,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0
1603,LA,Jefferson (Parish),BELL CHASE ,70569,1,"$19,582",1,"$19,582",0,0,1,0,0,1,"$17,276","$10,500","$4,358","$2,418",0,1,0,0
1603,LA,Jefferson (Parish),BELL CHASSE,70037,1,$0,1,$0,1,0,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1603,LA,Jefferson (Parish),BELLE CHASSE,70037,1,$0,1,$0,1,0,0,0,0,1,"$6,386",$0,"$6,386",$0,1,0,0,0
1603,LA,Jefferson (Parish),BISSONET,70003,1,"$3,918",1,"$3,918",0,1,0,0,0,1,"$2,000",$0,"$2,000",$0,1,0,0,0
1603,LA,Jefferson (Parish),BOUTTE,70039,1,"$1,829",1,"$1,829",0,1,0,0,0,1,"$3,829","$1,829","$2,000",$0,1,0,0,0
1603,LA,Jefferson (Parish),BRAITHWAITE,70040,1,"$13,855",1,"$13,855",0,0,1,0,0,1,"$23,547",$0,"$9,692","$13,855",0,1,0,0
1603,LA,Jefferson (Parish),Bridge City,70094,1,"$2,723",1,"$2,723",0,1,0,0,0,1,"$7,081","$1,081","$4,358","$1,642",1,0,0,0
1603,LA,Jefferson (Parish),BRIDGE CITY,70094,500,"$2,212",336,"$743,194",101,223,9,0,3,378,"$1,735,434","$170,779","$1,413,497","$151,158",353,22,3,3
1603,LA,Jefferson (Parish),BRIGDE CITY,70094,1,"$4,053",1,"$4,053",0,1,0,0,0,1,"$5,364",$0,"$4,358","$1,006",1,0,0,0
1603,LA,Jefferson (Parish),BURAS,70041,2,"$101,395",2,"$202,790",0,0,0,0,2,2,"$19,216","$10,500","$8,716",$0,1,1,0,0
1603,LA,Jefferson (Parish),Buress,70041,1,"$146,546",1,"$146,546",0,0,0,0,1,1,"$25,656","$10,500","$4,358","$10,798",0,0,1,1
1603,LA,Jefferson (Parish),CHALMETTE,70043,2,"$25,054",2,"$50,108",1,0,0,0,1,2,"$9,560",$0,"$8,438","$1,122",2,0,0,0
1603,LA,Jefferson (Parish),CLAY ST,70062,1,$0,1,$0,1,0,0,0,0,1,"$4,358",$0,"$4,358",$0,1,0,0,0
