,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,,,,,,,,,,,,,,,,,,,
disaster,state,mergecell,county,city,zip,valid_registrations,avg_inspected_damage,total_inspected,total_damage,no_inspected_damage,damage_1_10000,damage_10000_20000,damage_20000_30000,damage_30000_max,approved_for_assistance,total_approved_amt,repair_replace_amt,rental_amt,other_needs_amt,approved_1_10000,approved_10001_25000,approved_25001_max,total_max_grants,disaster_type,county_clean,,,State,County,PerCapInc2003,PerCapInc2004,PerCapInc2005,PerCapInc2006,PerCapInc2007,PerCapInc2008,PerCapInc2009,PerCapInc2010,PerCapInc2011,PerCapInc2012,PerCapInc2013,PerCapInc2014,PerCapInc2015,PerCapInc2016,PerCapInc2017,Popula2003,Popula2004,Popula2005,Popula2006,Popula2007,Popula2008,Popula2009,Popula2010,Popula2011,Popula2012,Popula2013,Popula2014,Popula2015,Popula2016,Popula2017,PersInc2003,PersInc2004,PersInc2005,PersInc2006,PersInc2007,PersInc2008,PersInc2009,PersInc2010,PersInc2011,PersInc2012,PersInc2013,PersInc2014,PersInc2015,PersInc2016,PersInc2017
4332,TX,nueces_tx,Nueces ,ARANSAS PASS,78336,10,6876.783,10,68768,0,8,1,1,0,10,47243,12583,12654,22006,8,2,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,AUSTIN,78750,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,AUSTIN,78754,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,BANDERA,78003,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,BANQUETE,78338,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,BANQUETE,78339,48,1648.841389,36,59358,12,22,1,1,0,11,50859,18317,15324,17218,10,1,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,BISHOP,78343,200,350.6633333,129,45236,67,62,0,0,0,48,44782,14838,10218,19726,48,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CHAPMAN RANCH,78347,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,COR CH,78415,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,COR CHR,78415,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CORP CHRISTI,78405,5,82.88,5,414,2,3,0,0,0,1,150,150,0,0,1,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CORP CHRISTI,78408,1,231.82,1,232,0,1,0,0,0,1,232,232,0,0,1,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CORP CHRISTI,78409,1,0,1,0,1,0,0,0,0,1,500,0,0,500,1,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CORP CHRISTI,78410,2,581.49,2,1163,1,1,0,0,0,1,219,0,0,219,1,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CORP CHRISTI,78411,5,15.2075,4,61,3,1,0,0,0,2,1000,0,0,1000,2,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CORP CHRISTI,78412,2,628.075,2,1256,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CORP CHRISTI,78413,9,1364.265,2,2729,1,1,0,0,0,3,2305,1305,0,1000,3,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CORP CHRISTI,78414,3,40.755,2,82,1,1,0,0,0,1,500,0,0,500,1,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CORP CHRISTI,78415,8,298.5616667,6,1791,2,4,0,0,0,2,1644,1144,0,500,2,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CORP CHRISTI,78416,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CORP CHRISTI,78417,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CORP CHRISTI,78418,6,182.46,3,547,2,1,0,0,0,1,500,0,0,500,1,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CORPU CHR,78413,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CORPUS CHRIST,78412,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CORPUS CHRIST,78415,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CORPUS CHRISTI,78373,4,1036.07,2,2072,1,1,0,0,0,1,3384,1804,1580,0,1,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CORPUS CHRISTI,78401,143,609.2765979,97,59100,35,61,1,0,0,42,60957,26798,18929,15230,41,1,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CORPUS CHRISTI,78402,51,881.38,27,23797,16,11,0,0,0,9,14656,7332,3574,3750,9,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CORPUS CHRISTI,78404,1204,492.2494009,651,320454,235,415,0,0,1,265,297255,104024,83323,109908,263,2,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CORPUS CHRISTI,78405,1482,501.5245401,1011,507041,273,738,0,0,0,461,505270,193457,130099,181714,460,1,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CORPUS CHRISTI,78406,126,548.6385417,96,52669,29,67,0,0,0,34,53492,22209,13741,17542,34,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CORPUS CHRISTI,78407,299,670.85765,200,134172,67,133,0,0,0,80,143979,71850,35613,36516,79,1,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CORPUS CHRISTI,78408,1092,701.8806368,691,485000,218,467,5,1,0,306,503799,256204,113465,134129,300,6,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CORPUS CHRISTI,78409,309,987.3497196,214,211293,47,167,0,0,0,110,218053,102942,65662,49449,110,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CORPUS CHRISTI,78410,1239,419.170099,505,211681,207,297,1,0,0,291,260292,86582,43539,130171,291,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CORPUS CHRISTI,78411,2045,302.1584125,800,241727,326,473,1,0,0,451,381043,87532,91277,202234,448,3,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CORPUS CHRISTI,78412,2114,520.0729369,824,428540,300,522,1,1,0,436,462391,159803,106324,196264,433,3,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CORPUS CHRISTI,78413,2001,263.4218196,632,166483,338,293,1,0,0,324,214023,44737,11334,157952,323,1,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CORPUS CHRISTI,78414,2308,214.6492896,549,117842,305,243,1,0,0,405,227540,26919,7798,192823,405,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CORPUS CHRISTI,78415,3622,504.0634818,1594,803477,530,1060,4,0,0,922,910915,331699,181478,397737,918,4,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CORPUS CHRISTI,78416,1732,525.8995661,1037,545358,315,720,2,0,0,513,581438,236247,125039,220153,510,3,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CORPUS CHRISTI,78417,465,432.6486283,226,97779,72,153,1,0,0,110,99429,27392,15236,56801,109,1,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CORPUS CHRISTI,78418,2398,911.9962538,985,898316,364,614,4,0,3,464,603405,257657,133995,211753,458,5,1,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CORPUS CHRISTI,78419,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CORPUS CHRISTI,78476,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CORPUS CHRISTI,79418,1,0,1,0,1,0,0,0,0,1,500,0,0,500,1,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CORPUS CHRISTIT,78410,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CORPUS CHRISTI TEXAS,78408,1,136.21,1,136,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CORPUS CHRISTY,78404,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CORPUS CHRSITI,78414,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,CORUS CHRISTI,78410,1,414.84,1,415,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,DRISCOLL,78351,38,877.6706897,29,25452,10,19,0,0,0,6,23707,14227,6182,3298,6,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,FULTON,78358,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,KINGSVILLE,78363,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,LA FERIA,78559,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,MCALLEN,78505,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,NEW BRAUNFELS,78130,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,PETRONILA,78380,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,PORT ARANSAS,78373,1790,9655.423028,1027,9916119,115,517,282,84,29,810,4482517,2483917,1319633,678968,667,114,29,11,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,PORT ARANSAS,79424,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,PORT ARNASAS,78373,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,PORTLAND,78374,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,ROBSTON,78380,1,0,1,0,1,0,0,0,0,1,500,0,0,500,1,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,ROBSTOWN,78380,1920,1003.681208,1325,1329878,465,844,12,2,2,607,1105764,535331,271539,298893,594,11,2,1,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,ROCKPORT,78382,4,2429.493333,3,7288,1,2,0,0,0,2,10815,5728,2772,2316,2,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,SANDIA,78383,20,2201.20875,16,35219,5,10,1,0,0,8,30308,18369,6192,5746,8,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,nueces_tx,Nueces ,SANDY HOLLOW-ESCONDIDAS,78380,1,290.84,1,291,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,nueces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,orange_tx,Orange ,BAYTOWN,77520,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,orange_tx,Orange ,BEAUMONT,77713,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,orange_tx,Orange ,BON WIER,75928,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,orange_tx,Orange ,BRIDGE CITY,77611,1288,7505.605626,951,7137831,288,296,290,65,12,656,2388760,1327147,670984,390629,571,79,6,1,Hurricane,orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,orange_tx,Orange ,BRIDGE CITY,77630,2,14681.47,2,29363,0,0,2,0,0,2,17727,13843,1712,2172,1,1,0,0,Hurricane,orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,orange_tx,Orange ,BUNA,77612,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,orange_tx,Orange ,DEWEYVILLE,77614,4,13723.125,4,54893,1,0,2,1,0,4,50180,30478,10630,9072,2,1,1,1,Hurricane,orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,orange_tx,Orange ,DEWEYVILLE,77632,29,9904.845,24,237716,9,5,6,3,1,11,134726,101329,13986,19411,6,2,3,0,Hurricane,orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,orange_tx,Orange ,FORT WORTH,76133,1,0,1,0,1,0,0,0,0,1,500,0,0,500,1,0,0,0,Hurricane,orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,orange_tx,Orange ,GROVES,77619,1,14941.87,1,14942,0,0,1,0,0,1,14048,12650,1398,0,0,1,0,0,Hurricane,orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,orange_tx,Orange ,HEMPHILL,75948,1,0,1,0,1,0,0,0,0,1,500,0,0,500,1,0,0,0,Hurricane,orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,orange_tx,Orange ,KOUNTZE,77625,1,0,1,0,1,0,0,0,0,1,500,0,0,500,1,0,0,0,Hurricane,orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,orange_tx,Orange ,MAURICEVILLE,77626,8,12234.565,8,97877,2,1,2,3,0,5,90938,59453,8688,22797,1,3,1,0,Hurricane,orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,orange_tx,Orange ,MAURICEVILLE,77632,37,11569.88657,35,404946,10,5,10,9,1,28,336876,240010,32778,64088,12,13,3,1,Hurricane,orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,orange_tx,Orange ,NEDERLAND,77627,2,1711.755,2,3424,1,1,0,0,0,1,3424,2403,0,1020,1,0,0,0,Hurricane,orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,orange_tx,Orange ,NEWTON,75966,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,orange_tx,Orange ,ORANGE,77630,5094,8664.373787,4008,34726810,1111,1400,855,446,196,3270,21292186,14836906,3070801,3384480,2386,708,176,62,Hurricane,orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,orange_tx,Orange ,ORANGE,77632,5157,12624.9808,4139,52254796,937,991,1090,767,354,3569,34262145,26426633,3796113,4039399,2055,1140,374,119,Hurricane,orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,orange_tx,Orange ,ORANGEFIELD,77639,2,165,2,330,0,2,0,0,0,1,500,0,0,500,1,0,0,0,Hurricane,orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,orange_tx,Orange ,PEARLAND,77584,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,orange_tx,Orange ,PINE FOREST,77662,3,0,2,0,2,0,0,0,0,3,2332,0,832,1500,3,0,0,0,Hurricane,orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,orange_tx,Orange ,PINEHURST,77630,1,14900.41,1,14900,0,0,1,0,0,1,1398,0,1398,0,1,0,0,0,Hurricane,orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,orange_tx,Orange ,PORT NECHES,77651,1,486.32,1,486,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,orange_tx,Orange ,ROSE CITY,77662,27,27349.442,25,683736,2,3,4,5,11,20,337988,267893,37068,33027,7,6,7,4,Hurricane,orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,orange_tx,Orange ,SAN ANTONIO,78240,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,orange_tx,Orange ,SILSBEE,77656,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,orange_tx,Orange ,STOWELL,77665,1,3637.02,1,3637,0,1,0,0,0,1,500,0,0,500,1,0,0,0,Hurricane,orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,orange_tx,Orange ,VIDOR,77611,1,0,1,0,1,0,0,0,0,1,500,0,0,500,1,0,0,0,Hurricane,orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,orange_tx,Orange ,VIDOR,77662,6792,14088.12604,5511,77639663,1323,1355,1131,852,850,4936,52227650,39641103,6339903,6246644,2859,1291,786,394,Hurricane,orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,orange_tx,Orange ,VIDOR,77670,3,29256.59667,3,87770,0,1,0,1,1,2,53223,48781,3942,500,0,1,1,1,Hurricane,orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,orange_tx,Orange ,VIDOR,77672,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,orange_tx,Orange ,VINTON,70668,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,orange_tx,Orange ,WEST ORANGE,77630,112,6734.013295,88,592593,24,36,22,4,2,59,449082,312470,55952,80661,39,17,3,0,Hurricane,orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,orange_tx,Orange ,WOODVILLE,75979,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hurricane,orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,polk_tx,Polk ,ACE,77326,5,1593.044,5,7965,1,4,0,0,0,2,8014,5199,1128,1686,2,0,0,0,Hurricane,polk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332,TX,polk_tx,Polk ,CAMDEN,75934,4,2999.416667,3,8998,1,2,0,0,0,2,8998,8998,0,0,2,0,0,0,Hurricane,polk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
